1,6,483
1,7,429
1,8,435
1,9,429
1,10,435
3,6,891
3,7,929
3,8,870
3,9,918
3,10,870
2,6,598
2,7,560
2,8,560
2,9,587
2,10,554
4,8,908
4,9,913
4,10,924
4,11,880
4,12,918
1,11,483
1,12,462
1,15,467
1,16,473
1,17,445
2,11,565
2,12,570
2,15,527
2,17,538
2,18,522
3,11,902
3,12,870
3,15,902
3,17,908
3,18,902
4,15,886
4,17,946
4,18,913
4,20,902
4,21,853
1,18,451
1,20,483
1,21,462
1,22,440
1,23,424
2,20,511
2,21,489
2,22,500
2,23,538
2,24,527
3,20,864
3,21,891
3,22,837
3,23,848
3,24,837
4,22,870
4,23,886
4,24,848
4,25,848
4,26,788
1,24,473
1,25,418
1,26,489
1,27,440
1,28,467
3,25,821
3,26,864
3,27,799
3,28,842
3,29,826
2,25,451
2,26,440
2,27,478
2,28,494
2,29,489
4,27,788
4,28,810
4,29,793
4,30,799
4,31,744
1,29,467
1,30,456
1,31,478
1,32,451
1,33,473
3,30,799
3,31,804
3,32,783
3,33,766
3,34,772
2,30,435
2,31,418
2,32,424
2,33,445
2,34,413
4,32,755
4,33,777
4,34,750
4,35,712
4,37,739
2,35,429
2,37,391
2,38,440
2,39,402
2,40,402
3,35,744
3,37,766
3,38,788
3,39,793
3,41,777
4,38,750
4,39,750
4,40,728
4,41,674
4,42,674
2,41,429
2,42,429
2,43,402
2,44,396
2,46,435
1,41,483
1,42,549
1,43,554
1,44,543
1,46,554
3,42,755
3,43,761
3,44,717
3,46,701
3,47,734
4,43,663
4,44,674
4,46,657
4,47,647
4,48,647
1,47,527
1,48,527
1,49,549
1,50,554
1,51,592
3,48,723
3,49,755
3,50,679
3,51,723
3,52,701
2,47,429
2,48,402
2,49,445
2,51,435
2,52,440
4,49,614
4,50,668
4,51,609
4,52,619
4,54,581
1,52,592
1,54,570
1,55,565
1,56,543
1,57,619
2,54,418
2,55,413
2,56,413
2,57,462
2,58,483
3,54,723
3,55,696
3,56,690
3,57,728
3,58,674
4,55,614
4,56,609
4,57,603
4,58,609
4,59,543
1,58,592
1,59,587
1,61,630
1,62,652
1,63,657
2,59,478
2,61,456
2,62,451
2,63,451
2,64,505
3,59,663
3,61,652
3,62,657
3,63,701
3,64,668
4,61,532
4,62,511
4,63,570
4,64,500
4,65,538
1,64,679
1,65,696
1,66,668
1,67,663
1,68,679
3,65,647
3,66,636
3,67,663
3,68,652
3,69,652
2,65,494
2,66,489
2,67,522
2,68,511
2,69,527
4,66,511
4,67,494
4,68,467
4,69,505
4,70,451
3,70,701
3,71,668
3,72,641
3,73,690
3,75,636
2,70,527
2,71,532
2,72,543
2,73,576
2,75,576
4,71,440
4,72,467
4,73,435
4,75,413
4,76,407
1,75,755
1,76,728
1,77,755
1,78,788
1,79,821
4,77,440
4,79,418
4,81,364
4,82,396
4,84,348
1,81,799
1,82,821
1,84,804
1,85,859
1,86,853
3,82,701
3,84,685
3,85,668
3,86,657
3,87,674
2,82,663
2,84,657
2,85,679
2,86,690
2,87,685
4,85,358
4,86,326
4,87,342
4,88,320
4,90,348
1,87,886
1,88,880
1,90,853
1,92,870
1,93,886
3,88,690
3,90,717
3,92,663
3,93,696
3,94,717
2,88,690
2,90,674
2,92,728
2,93,696
2,94,690
4,92,326
4,93,337
4,94,304
4,95,364
4,97,331
1,94,842
1,95,908
1,97,897
1,98,913
1,99,946
3,95,744
3,97,739
3,98,734
3,99,728
3,100,712
2,95,744
2,97,739
2,98,739
2,99,734
2,100,728
4,98,386
4,99,369
4,100,331
4,101,391
4,102,369
1,100,924
1,101,913
1,102,929
1,103,929
1,104,957
3,101,744
3,102,706
3,103,701
3,104,739
3,105,739
2,101,734
2,102,777
2,103,788
2,104,810
2,105,793
4,103,348
4,104,337
4,105,402
4,107,375
4,109,380
1,105,962
1,107,984
1,109,1016
1,111,1000
1,112,946
2,107,799
2,109,815
2,111,821
2,112,799
2,113,793
3,107,744
3,109,788
3,111,772
3,112,766
3,113,793
4,111,440
4,112,407
4,113,380
4,115,445
4,116,380
1,113,1027
1,115,1000
1,116,1016
1,117,1038
1,119,1000
3,115,755
3,116,744
3,117,766
3,119,728
3,120,728
2,115,837
2,116,853
2,117,859
2,119,810
2,120,810
4,117,380
4,119,407
4,120,380
4,123,445
4,124,435
1,120,984
1,123,1038
1,124,1011
1,125,973
1,126,1011
2,123,859
2,124,821
2,125,831
2,126,837
2,128,848
3,123,783
3,124,766
3,125,766
3,126,739
3,128,783
4,125,407
4,126,380
4,128,396
4,130,380
4,131,396
2,130,810
2,131,826
2,132,793
2,133,799
2,134,810
1,128,984
1,130,1022
1,131,1022
1,132,1038
1,133,951
4,132,386
4,133,413
4,134,424
4,135,386
4,136,407
3,130,766
3,131,755
3,132,766
3,133,744
3,134,766
