1,42,793
1,43,750
1,44,755
1,45,744
1,46,712
4,44,636
4,45,636
4,46,625
4,47,630
4,48,592
2,44,429
2,45,435
2,46,418
2,47,402
2,48,462
1,47,788
1,48,766
1,49,766
1,51,750
1,52,761
2,49,435
2,51,402
2,52,435
2,53,445
2,54,462
4,49,647
4,51,657
4,52,592
4,53,619
4,54,619
2,55,418
2,56,407
2,57,407
2,58,429
2,59,467
4,55,592
4,56,609
4,57,630
4,58,619
4,59,652
1,58,777
1,59,739
1,60,837
1,61,679
1,63,696
4,60,619
4,61,641
4,63,554
4,64,538
4,65,505
1,64,690
1,65,652
1,67,674
1,68,641
1,69,663
4,67,522
4,68,505
4,69,549
4,70,532
4,71,538
1,70,679
1,71,652
1,72,641
1,73,255
1,74,636
2,72,511
2,73,478
2,74,505
2,75,489
2,77,462
4,72,500
4,73,489
4,74,549
4,75,532
4,77,516
1,75,679
1,77,647
1,78,614
1,80,647
1,81,663
4,78,483
4,80,500
4,81,505
4,82,543
4,83,494
2,78,527
2,80,478
2,81,516
2,82,505
2,83,527
3,214,978
3,215,1185
3,216,859
3,86,505
3,87,489
1,82,668
1,83,609
1,84,641
1,86,614
1,87,587
4,84,549
4,86,538
4,87,598
4,88,685
4,89,668
2,84,554
2,86,619
2,87,668
2,88,744
2,89,772
1,88,554
1,89,603
1,90,570
1,92,554
1,93,619
3,88,435
3,89,440
3,90,494
3,92,473
3,93,445
2,90,744
2,92,772
2,93,744
2,95,739
2,96,804
4,90,696
4,92,668
4,93,696
4,94,663
4,96,734
3,94,440
3,96,478
3,97,478
3,98,467
3,100,467
