2,7,766
2,8,734
2,9,744
2,10,788
2,11,723
1,7,380
1,8,396
1,9,396
1,10,386
1,11,369
4,9,1022
4,10,1049
4,11,995
4,13,1038
4,14,1049
2,13,728
2,14,777
2,15,750
2,16,761
2,17,717
3,13,859
3,14,875
3,15,848
3,16,831
3,17,826
4,15,1049
4,16,1044
4,17,1005
4,18,1016
4,19,973
1,18,413
1,19,407
1,20,402
1,21,342
1,22,386
3,18,837
3,20,815
3,21,842
3,22,815
3,23,826
2,18,750
2,20,739
2,21,750
2,22,755
2,23,755
4,20,1016
4,21,995
4,22,1000
4,23,984
4,24,989
1,23,375
1,24,364
1,25,348
1,27,375
1,29,358
3,24,761
3,25,777
3,27,788
3,29,712
3,31,690
4,25,978
4,27,940
4,29,886
4,31,913
4,32,875
2,24,788
2,25,717
2,27,728
2,29,750
2,31,772
1,31,375
1,32,293
1,34,402
1,35,445
1,38,391
2,32,728
2,34,744
2,35,766
2,38,717
2,39,766
3,32,750
3,34,674
3,35,701
3,38,663
3,39,636
4,34,864
4,35,837
4,38,886
4,39,837
4,40,848
1,39,407
1,40,456
1,41,451
1,42,467
1,43,462
2,40,766
2,41,750
2,42,783
2,43,793
2,44,788
3,40,630
3,41,592
3,42,636
3,43,581
3,44,592
4,41,810
4,42,859
4,43,848
4,44,815
4,45,815
2,45,788
2,47,777
2,48,793
2,50,772
2,51,831
3,45,576
3,47,532
3,48,549
3,50,500
3,51,489
1,44,451
1,45,511
1,47,478
1,48,527
1,50,538
4,47,772
4,48,772
4,50,815
4,51,755
4,52,788
1,51,581
1,52,576
1,53,549
1,54,565
1,55,549
3,52,527
3,53,494
3,54,511
3,55,467
3,56,532
4,53,793
4,54,750
4,55,766
4,56,777
4,57,755
2,52,783
2,53,793
2,54,831
2,55,848
2,56,837
1,56,549
1,57,527
1,58,543
1,60,570
1,61,565
2,57,777
2,58,837
2,60,831
2,61,831
2,64,826
3,57,473
3,58,473
3,60,478
3,61,516
3,62,483
4,58,804
4,60,766
4,61,739
4,64,788
4,65,761
1,62,598
1,65,603
1,67,674
1,69,685
1,70,674
2,65,831
2,67,880
2,69,842
2,70,875
2,71,864
3,65,456
3,67,451
3,69,402
3,70,380
3,71,391
4,67,777
4,69,772
4,70,706
4,71,739
4,72,750
1,71,717
1,72,674
1,73,723
1,74,701
1,76,766
2,72,875
2,73,929
2,74,880
2,76,951
2,77,951
3,72,407
3,73,380
3,74,337
3,76,364
3,77,391
4,73,761
4,74,712
4,76,701
4,77,766
4,78,701
1,77,728
1,78,755
1,79,739
1,80,793
1,81,750
3,78,380
3,79,364
3,80,337
3,81,380
3,82,407
2,78,957
2,79,918
2,80,929
2,81,951
2,82,946
4,79,755
4,80,739
4,81,739
4,82,755
4,83,717
1,82,788
1,83,826
1,85,810
1,87,826
1,89,826
2,83,989
2,85,957
2,87,1016
2,89,1011
2,90,1011
4,85,685
4,87,723
4,89,696
4,90,668
4,91,712
1,90,864
1,91,880
1,93,870
1,94,271
1,95,859
2,91,946
2,93,929
2,94,951
2,95,929
2,97,984
3,91,364
3,93,386
3,94,396
3,95,424
3,97,424
4,93,657
4,94,636
4,95,641
4,97,630
4,98,636
1,97,837
1,98,864
1,99,897
1,100,842
1,101,859
3,98,418
3,99,413
3,100,440
3,101,418
3,102,435
2,98,935
2,99,946
2,100,940
2,101,929
2,102,918
4,99,630
4,100,598
4,101,576
4,102,592
4,104,565
1,102,842
1,104,870
1,105,891
1,106,880
1,108,891
3,104,413
3,105,456
3,106,462
3,108,440
3,109,494
2,104,929
2,105,897
2,106,875
2,108,902
2,109,929
4,105,549
4,106,549
4,108,500
4,109,494
4,110,489
3,110,445
3,111,489
3,112,483
3,113,489
3,114,516
2,110,902
2,111,864
2,112,848
2,114,842
2,115,842
4,111,462
4,112,494
4,114,478
4,115,494
4,116,489
1,115,924
1,116,891
1,117,957
1,119,913
1,120,908
3,115,522
3,116,511
3,117,560
3,119,549
3,120,522
2,116,859
2,117,875
2,119,880
2,120,886
2,122,886
4,117,418
4,119,440
4,120,429
4,121,445
4,122,407
3,121,554
3,122,554
3,123,592
3,125,598
3,127,603
1,121,880
1,122,908
1,123,918
1,125,946
1,127,918
4,123,380
4,124,435
4,125,424
4,127,380
4,128,364
2,123,886
2,125,842
2,127,886
2,128,821
2,129,886
1,128,957
1,129,973
1,130,924
1,131,973
1,132,978
3,128,619
3,129,668
3,130,625
3,131,674
3,132,663
4,129,364
4,130,364
4,131,348
4,132,380
4,133,375
2,130,831
2,131,848
2,132,880
2,133,821
2,135,875
3,133,717
3,135,674
3,136,701
3,138,734
3,139,777
1,133,978
1,135,1016
1,136,1033
1,138,1038
1,139,1016
4,135,364
4,136,391
4,138,375
4,139,413
4,140,435
2,136,831
2,138,886
2,139,891
2,140,891
2,142,897
1,140,1076
1,142,1049
1,143,1011
1,144,1092
1,145,1038
3,140,777
3,142,793
3,143,783
3,144,777
3,145,810
4,142,440
4,143,435
4,144,473
4,145,483
4,146,435
2,143,859
2,144,859
2,145,875
2,146,891
2,148,897
