2,7,527
2,8,576
2,9,505
2,10,560
2,12,565
1,9,489
1,10,483
1,12,440
1,13,473
1,14,456
3,10,880
3,12,935
3,13,891
3,14,886
3,15,870
2,13,565
2,14,549
2,15,538
2,16,570
2,18,576
4,14,902
4,15,929
4,16,935
4,18,913
4,19,886
1,15,483
1,16,483
1,18,456
1,19,424
1,21,445
3,16,880
3,18,870
3,19,897
3,21,880
3,22,853
2,19,511
2,21,538
2,22,505
2,24,511
2,25,473
4,21,902
4,22,875
4,24,859
4,25,810
4,26,842
1,22,445
1,24,467
1,25,462
1,26,478
1,27,435
3,24,815
3,25,815
3,26,821
3,27,804
3,28,783
2,26,445
2,27,429
2,28,451
2,29,435
2,31,445
4,27,788
4,28,783
4,29,821
4,31,804
4,32,777
1,28,478
1,29,494
1,31,429
1,32,451
1,34,473
3,29,821
3,31,777
3,32,788
3,34,772
3,35,723
2,32,402
2,34,435
2,35,440
2,37,413
2,40,440
4,34,755
4,37,723
4,40,679
4,41,679
4,42,679
1,35,505
1,37,522
1,40,543
1,41,549
1,42,543
3,37,750
3,40,701
3,41,690
3,42,728
3,44,739
2,41,429
2,42,391
2,44,445
2,45,440
2,46,451
1,44,532
1,45,581
1,46,522
1,47,598
1,50,560
4,44,625
4,45,619
4,46,647
4,47,570
4,50,565
3,45,674
3,46,685
3,47,679
3,50,696
3,51,663
2,47,462
2,51,424
2,53,429
2,55,505
2,56,483
4,51,592
4,53,587
4,55,560
4,56,522
4,57,516
1,51,554
1,53,603
1,55,641
1,56,652
1,57,625
3,53,712
3,55,636
3,56,641
3,57,630
3,58,696
2,57,500
2,58,483
2,60,511
2,61,516
2,63,532
1,58,614
1,60,641
1,61,685
1,63,657
1,64,674
4,58,505
4,60,532
4,61,494
4,63,462
4,64,494
3,60,636
3,61,641
3,63,685
3,64,674
3,65,619
2,64,565
2,65,543
2,67,532
2,68,543
2,69,598
4,65,435
4,67,445
4,68,418
4,69,462
4,70,424
1,65,679
1,67,750
1,68,701
1,69,766
1,70,739
3,67,619
3,68,625
3,69,663
3,70,657
3,71,619
2,70,581
2,71,625
2,72,570
2,74,625
2,76,647
4,71,391
4,72,386
4,74,353
4,76,342
4,77,348
1,71,777
1,72,783
1,74,777
1,76,777
1,77,777
3,72,652
3,74,674
3,76,652
3,77,641
3,80,663
2,77,609
2,80,641
2,82,679
2,83,630
2,84,679
4,80,369
4,82,342
4,83,380
4,84,358
4,85,315
1,80,750
1,82,842
1,83,810
1,84,821
1,85,804
3,82,630
3,83,663
3,84,685
3,85,696
3,86,641
2,85,652
2,86,679
2,88,690
2,89,696
2,92,728
3,88,701
3,89,679
3,92,685
3,93,696
3,94,734
4,93,309
4,94,348
4,97,331
4,98,342
4,99,364
1,93,913
1,94,957
1,97,902
1,98,935
1,99,967
2,93,717
2,94,755
2,97,788
2,98,772
2,99,761
3,97,701
3,98,739
3,99,750
3,100,723
3,101,750
4,100,342
4,101,353
4,102,391
4,104,429
4,105,424
2,100,810
2,101,788
2,102,810
2,104,831
2,105,864
3,102,761
3,104,755
3,105,744
3,106,766
3,107,739
1,106,1016
1,107,989
1,108,1011
1,109,1022
1,110,984
2,106,853
2,107,864
2,108,870
2,109,886
2,110,864
3,108,788
3,109,734
3,110,734
3,111,734
3,112,777
