4,2,1022
4,3,1016
4,4,1044
4,5,1038
4,7,1027
2,4,723
2,5,750
2,7,761
2,8,701
2,9,739
1,5,391
1,7,407
1,8,407
1,9,413
1,10,386
3,7,859
3,8,859
3,9,870
3,10,891
3,11,864
4,8,1005
4,9,1016
4,10,1022
4,11,984
4,13,978
1,11,418
1,12,391
1,13,386
1,14,386
1,15,402
2,10,717
2,11,696
2,13,685
2,14,657
2,16,652
3,13,870
3,14,842
3,15,880
3,16,837
3,17,815
4,14,984
4,15,962
4,16,908
4,17,951
4,18,924
1,16,375
1,17,418
1,18,407
1,19,375
1,20,358
2,17,570
2,18,587
2,19,592
2,20,581
2,21,560
4,19,891
4,20,918
4,21,875
4,22,880
4,23,837
3,18,831
3,19,815
3,20,783
3,21,755
3,22,755
1,21,407
1,22,353
1,23,353
1,24,424
1,25,369
2,22,532
2,23,554
2,24,532
2,25,538
2,26,549
3,23,783
3,24,739
3,25,788
3,26,750
3,27,766
4,24,859
4,25,804
4,26,848
4,27,799
4,28,772
1,26,353
1,27,364
1,28,375
1,29,396
1,30,386
2,27,565
2,28,500
2,29,538
2,30,560
2,31,554
3,28,696
3,29,690
3,30,723
3,31,668
3,32,657
4,29,744
4,30,761
4,31,739
4,32,723
4,34,712
1,31,396
1,32,386
1,34,380
1,35,402
1,36,429
2,32,549
2,34,560
2,35,609
2,36,598
2,37,598
3,34,674
3,35,609
3,36,668
3,37,636
3,38,576
4,35,750
4,36,750
4,37,739
4,38,761
4,39,739
1,37,445
1,39,435
1,40,445
1,42,424
1,43,451
2,39,603
2,40,609
2,42,636
2,43,701
2,44,739
3,39,636
3,40,581
3,42,543
3,43,560
3,44,522
4,40,766
4,42,701
4,43,766
4,44,766
4,46,777
1,44,478
1,46,527
1,48,576
1,49,581
1,50,581
2,46,783
2,48,772
2,49,783
2,50,788
2,51,810
3,46,494
3,48,467
3,49,483
3,50,445
3,51,440
1,51,560
1,52,609
1,53,630
1,54,701
1,56,696
2,52,810
2,53,880
2,54,848
2,56,929
2,57,935
3,52,483
3,53,456
3,54,435
3,56,435
3,57,391
4,53,783
4,54,783
4,57,755
4,58,777
4,59,783
1,57,679
1,58,723
1,59,739
1,60,750
1,61,826
2,58,918
2,59,908
2,60,989
2,61,946
2,62,957
4,60,739
4,61,750
4,62,717
4,63,744
4,64,706
1,62,783
1,63,837
1,64,783
1,67,875
1,69,826
3,63,386
3,64,396
3,67,413
3,69,402
3,70,375
2,63,995
2,67,957
2,69,962
2,70,935
2,71,978
4,67,679
4,69,701
4,70,663
4,71,641
4,72,657
1,70,880
1,71,875
1,72,902
1,74,880
1,75,880
3,71,424
3,72,407
3,74,440
3,75,369
3,76,364
2,72,978
2,74,913
2,75,946
2,76,880
2,79,913
4,74,609
4,75,614
4,76,543
4,79,532
4,80,532
1,76,837
1,79,875
1,80,859
1,81,848
1,82,777
3,79,386
3,80,375
3,81,391
3,82,407
3,83,435
2,80,880
2,81,891
2,83,859
2,84,804
2,85,842
4,81,511
4,83,483
4,84,505
4,85,522
4,86,516
3,84,424
3,85,396
3,86,380
3,87,435
3,88,418
2,86,799
2,87,815
2,88,826
2,89,821
2,90,788
4,87,511
4,88,505
4,89,456
4,90,445
4,91,494
3,89,402
3,90,429
3,91,407
3,92,478
3,94,473
1,89,815
1,90,783
1,91,755
1,92,734
1,94,793
2,91,788
2,92,788
2,94,755
2,95,766
2,97,728
4,92,456
4,94,456
4,95,451
4,97,440
4,98,424
1,95,739
1,97,734
1,98,701
1,99,772
1,100,750
3,95,413
3,97,467
3,98,440
3,99,445
3,100,429
2,98,739
2,99,783
2,100,739
2,103,712
2,104,728
4,99,456
4,100,440
4,101,413
4,104,407
4,105,451
1,101,734
1,104,744
1,105,696
1,106,679
1,107,734
3,101,445
3,104,473
3,105,538
3,106,554
3,107,554
2,105,685
2,106,696
2,107,647
2,108,679
2,109,636
4,106,429
4,107,402
4,108,440
4,109,424
4,110,462
1,108,706
1,109,712
1,110,690
1,111,706
1,112,701
3,108,560
3,109,538
3,110,527
3,111,565
3,112,598
2,110,609
2,111,609
2,112,598
2,113,625
2,115,576
4,111,396
4,112,424
4,113,435
4,115,467
4,117,440
3,113,598
3,115,609
3,116,609
3,117,592
3,118,603
1,113,701
1,115,739
1,117,750
1,118,739
1,119,717
2,117,543
2,118,549
2,119,516
2,121,549
2,122,511
4,118,462
4,119,500
4,121,445
4,122,462
4,123,489
3,119,625
3,121,701
3,122,674
3,123,734
3,124,696
1,121,717
1,122,679
1,123,739
1,124,744
1,125,696
2,123,538
2,124,494
2,125,462
2,126,483
2,127,489
4,124,489
4,125,511
4,126,549
4,127,576
4,128,587
3,125,696
3,126,739
3,127,772
3,128,793
3,129,793
1,126,728
1,127,772
1,128,712
1,129,706
1,130,766
2,128,445
2,129,435
2,130,467
2,131,467
2,132,456
4,129,554
4,130,565
4,131,581
4,132,576
4,133,636
3,130,755
3,131,837
3,132,815
3,133,826
3,134,842
1,131,761
1,132,788
1,133,755
1,134,744
1,135,799
2,133,429
2,134,456
2,135,478
2,137,440
2,139,462
4,134,603
4,135,609
4,137,598
4,139,647
4,140,647
