3,5,859
3,6,826
3,7,891
3,9,891
3,11,853
4,9,641
4,10,641
4,11,581
4,12,592
4,13,614
2,10,413
2,11,386
2,12,386
2,13,386
2,15,435
1,11,755
1,12,750
1,13,750
1,15,766
1,16,750
3,12,853
3,13,891
3,15,880
3,16,837
3,17,880
4,15,603
4,16,587
4,17,598
4,18,630
4,19,598
2,16,413
2,17,429
2,18,407
2,19,402
2,20,418
1,17,696
1,18,750
1,19,679
1,20,734
1,21,706
3,18,859
3,19,837
3,20,810
3,21,815
3,22,788
4,20,576
4,21,603
4,22,598
4,23,598
4,24,565
2,21,424
2,22,462
2,23,462
2,24,456
2,25,467
1,22,712
1,23,657
1,24,701
1,25,652
1,26,690
3,23,799
3,24,810
3,25,766
3,27,766
3,28,761
4,25,570
4,26,549
4,28,527
4,29,543
4,30,516
2,26,418
2,28,483
2,29,467
2,30,435
2,31,462
1,28,647
1,29,630
1,30,685
1,31,609
1,33,619
3,29,706
3,30,701
3,31,739
3,33,750
3,34,696
4,31,532
4,33,511
4,34,511
4,35,527
4,37,560
2,33,489
2,34,451
2,35,462
2,37,478
2,39,516
1,34,619
1,35,619
1,37,619
1,39,603
1,40,636
3,35,657
3,37,663
3,39,663
3,40,674
3,41,674
2,40,505
2,41,511
2,42,549
2,43,565
2,44,576
1,41,625
1,42,581
1,43,636
1,44,560
1,45,587
3,42,636
3,43,641
3,44,614
3,45,609
3,46,549
4,44,570
4,45,560
4,46,549
4,48,522
4,49,560
2,45,570
2,46,614
2,48,630
2,49,603
2,50,592
1,46,565
1,48,560
1,49,598
1,50,570
1,51,592
3,48,560
3,49,543
3,50,538
3,51,570
3,52,522
4,50,532
4,51,538
4,52,576
4,53,581
4,54,565
2,51,625
2,52,657
2,53,668
2,54,636
2,56,696
1,52,560
1,53,603
1,54,581
1,56,587
1,58,587
3,53,511
3,54,532
3,56,538
3,58,478
3,59,489
4,56,581
4,58,543
4,59,560
4,60,625
4,61,576
2,58,657
2,59,712
2,60,674
2,61,750
2,62,739
1,59,641
1,60,609
1,61,570
1,62,576
1,63,581
3,60,456
3,61,456
3,62,483
3,63,478
3,64,418
4,62,630
4,63,614
4,64,581
4,67,657
4,68,630
2,63,739
2,64,864
2,67,913
2,68,918
2,69,821
1,64,619
1,67,647
1,68,641
1,69,630
1,70,674
3,67,451
3,68,380
3,69,396
3,70,402
3,71,435
4,69,603
4,70,625
4,71,647
4,72,652
4,73,636
2,70,821
2,71,842
2,72,908
2,73,995
2,74,973
1,71,652
1,72,647
1,73,663
1,74,647
1,76,652
3,72,418
3,73,369
3,74,386
3,76,424
3,77,402
4,74,652
4,76,679
4,77,685
4,81,657
4,84,723
2,76,924
2,77,859
2,81,837
2,84,848
2,85,902
3,81,353
3,84,391
3,85,375
3,86,413
3,87,424
4,85,706
4,86,728
4,87,696
4,88,734
4,89,755
2,86,886
2,87,848
2,88,908
2,89,880
2,90,891
1,87,685
1,88,744
1,89,690
1,90,777
1,91,793
3,88,435
3,89,396
3,90,418
3,91,418
3,92,391
4,90,750
4,91,723
4,92,723
4,93,761
4,94,723
2,91,880
2,92,913
2,93,886
2,94,891
2,95,880
1,92,755
1,93,696
1,94,728
1,95,701
1,96,739
3,93,445
3,94,418
3,95,445
3,96,418
3,97,407
4,95,723
4,96,739
4,97,761
4,98,712
4,99,761
2,96,908
2,97,918
2,98,875
2,99,880
2,100,870
1,97,701
1,98,690
1,99,696
1,100,717
1,101,744
3,98,445
3,99,445
3,100,380
3,101,445
3,102,435
4,100,712
4,101,750
4,102,723
4,104,701
4,105,750
2,101,870
2,102,908
2,104,848
2,105,870
2,106,870
1,102,706
1,104,679
1,105,717
1,106,696
1,107,701
3,104,451
3,106,380
3,107,386
3,108,386
3,109,402
4,106,723
4,107,750
4,108,734
4,109,750
4,110,761
2,107,853
2,108,864
2,109,891
2,110,853
2,112,918
