4,17,815
4,18,880
4,20,821
4,21,821
4,22,821
3,17,581
3,18,603
3,20,598
3,21,570
3,22,636
2,20,728
2,21,728
2,22,750
2,24,799
2,25,783
1,21,451
1,22,451
1,24,467
1,25,424
1,26,462
4,24,842
4,25,831
4,26,848
4,27,859
4,28,821
3,24,581
3,25,570
3,26,592
3,27,598
3,28,614
2,26,793
2,27,734
2,28,783
2,29,783
2,31,788
1,27,424
1,28,456
1,29,456
1,31,483
1,34,473
3,29,609
3,31,619
3,34,603
3,35,592
3,36,636
4,29,875
4,31,848
4,34,821
4,35,837
4,36,864
2,34,744
2,35,717
2,36,728
2,37,717
2,38,723
1,35,407
1,36,462
1,37,413
1,38,413
1,39,473
3,37,630
3,38,581
3,39,609
3,41,614
3,42,598
4,37,804
4,38,831
4,39,821
4,41,783
4,42,783
1,41,413
1,42,440
1,43,418
1,45,386
1,46,451
2,39,755
2,41,739
2,42,685
2,43,685
2,45,668
4,43,777
4,45,799
4,46,783
4,47,810
4,49,799
3,43,576
3,45,603
3,46,570
3,47,576
3,49,619
2,46,717
2,47,668
2,49,657
2,50,663
2,52,647
1,47,396
1,49,429
1,50,413
1,52,407
1,53,413
3,50,565
3,52,609
3,53,598
3,54,619
3,56,581
4,50,777
4,52,761
4,53,777
4,54,755
4,56,717
2,53,641
2,56,663
2,58,598
2,60,636
2,61,630
1,56,456
1,58,451
1,60,451
1,61,440
1,63,456
4,58,723
4,60,734
4,61,674
4,63,668
4,64,674
4,65,685
4,66,674
4,67,701
4,68,641
4,70,679
3,66,619
3,67,630
3,68,636
3,70,592
3,71,652
2,68,522
2,70,560
2,71,549
2,73,543
2,74,494
1,70,473
1,71,483
1,73,505
1,74,500
1,75,462
4,71,674
4,73,630
4,74,652
4,75,679
4,76,674
2,75,516
2,76,511
2,77,478
2,78,494
2,79,500
4,77,674
4,78,614
4,79,614
4,81,668
4,82,630
3,78,674
3,79,630
3,81,636
3,83,619
3,84,636
2,81,483
2,82,489
2,83,522
2,84,473
2,85,494
1,83,494
1,84,549
1,85,494
1,87,500
1,88,511
4,83,641
4,84,647
4,85,647
4,87,609
4,88,668
3,85,641
3,87,609
3,88,625
3,90,636
3,91,652
2,87,511
2,88,473
2,90,483
2,91,478
2,92,456
1,90,516
1,91,560
1,92,511
1,93,527
1,96,543
3,92,636
3,93,674
3,96,668
3,97,690
3,98,657
2,93,440
2,96,478
2,97,473
2,98,456
2,99,462
4,97,641
4,98,603
4,99,630
4,100,636
4,101,587
1,97,603
1,98,554
1,99,592
1,100,614
1,101,619
3,99,723
3,100,690
3,101,728
3,102,717
3,104,696
2,100,462
2,101,402
2,102,418
2,104,440
2,105,413
1,102,560
1,103,570
1,104,614
1,105,652
1,106,668
4,102,576
4,104,630
4,105,609
4,106,619
4,107,603
3,105,685
3,106,744
3,107,728
3,108,706
3,109,755
2,106,413
2,107,391
2,108,402
2,109,391
2,110,445
1,107,663
1,108,630
1,109,674
1,110,652
1,112,701
4,108,565
4,109,609
4,110,603
4,112,592
4,113,581
3,110,750
3,112,717
3,113,772
3,116,750
3,117,783
2,112,424
2,113,451
2,116,386
2,117,435
2,118,396
1,113,706
1,114,685
1,117,706
1,118,734
1,119,734
4,116,587
4,117,603
4,118,641
4,119,576
4,120,614
3,118,766
3,119,783
3,120,777
3,121,766
3,122,848
2,119,396
2,120,391
2,121,445
2,122,456
2,125,435
1,120,712
1,121,744
1,122,701
1,125,783
1,126,793
4,121,609
4,122,587
4,125,630
4,126,625
4,128,652
3,125,864
3,126,859
3,128,821
3,129,891
3,130,875
2,126,456
2,128,429
2,129,429
2,130,456
2,132,429
1,128,766
1,129,804
1,130,815
1,132,831
1,133,761
4,129,636
4,130,609
4,132,630
4,133,647
4,134,619
